"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"2455","186","0500000US30051","Liberty County, Montana"
"19845","*****","0500000US30053","Lincoln County, Montana"
"1826","163","0500000US30055","McCone County, Montana"
"8530","*****","0500000US30057","Madison County, Montana"
"1795","186","0500000US30059","Meagher County, Montana"
"4330","*****","0500000US30061","Mineral County, Montana"
"119062","*****","0500000US30063","Missoula County, Montana"
"4682","174","0500000US30065","Musselshell County, Montana"
"16513","*****","0500000US30067","Park County, Montana"
"464","102","0500000US30069","Petroleum County, Montana"
"4032","*****","0500000US30071","Phillips County, Montana"
"5911","*****","0500000US30073","Pondera County, Montana"
"1634","135","0500000US30075","Powder River County, Montana"
"6843","*****","0500000US30077","Powell County, Montana"
"1162","143","0500000US30079","Prairie County, Montana"
"43424","*****","0500000US30081","Ravalli County, Montana"
"11097","*****","0500000US30083","Richland County, Montana"
"11091","*****","0500000US30085","Roosevelt County, Montana"
"9065","*****","0500000US30087","Rosebud County, Montana"
"11804","*****","0500000US30089","Sanders County, Montana"
"3389","160","0500000US30091","Sheridan County, Montana"
"34895","*****","0500000US30093","Silver Bow County, Montana"
"9562","*****","0500000US30095","Stillwater County, Montana"
"3676","*****","0500000US30097","Sweet Grass County, Montana"
"6127","*****","0500000US30099","Teton County, Montana"
"4812","*****","0500000US30101","Toole County, Montana"
"614","82","0500000US30103","Treasure County, Montana"
"7424","*****","0500000US30105","Valley County, Montana"
"2138","*****","0500000US30107","Wheatland County, Montana"
"1037","183","0500000US30109","Wibaux County, Montana"
"160390","*****","0500000US30111","Yellowstone County, Montana"
"31541","*****","0500000US31001","Adams County, Nebraska"
"6315","*****","0500000US31003","Antelope County, Nebraska"
"439","78","0500000US31005","Arthur County, Nebraska"
"645","83","0500000US31007","Banner County, Nebraska"
"467","79","0500000US31009","Blaine County, Nebraska"
"5228","*****","0500000US31011","Boone County, Nebraska"
"10845","*****","0500000US31013","Box Butte County, Nebraska"
"1882","127","0500000US31015","Boyd County, Nebraska"
"2887","143","0500000US31017","Brown County, Nebraska"
"49594","*****","0500000US31019","Buffalo County, Nebraska"
"6503","*****","0500000US31021","Burt County, Nebraska"
"7997","*****","0500000US31023","Butler County, Nebraska"
"26022","*****","0500000US31025","Cass County, Nebraska"
"8483","*****","0500000US31027","Cedar County, Nebraska"
"3707","189","0500000US31029","Chase County, Nebraska"
"5801","*****","0500000US31031","Cherry County, Nebraska"
"9428","*****","0500000US31033","Cheyenne County, Nebraska"
"6193","*****","0500000US31035","Clay County, Nebraska"
"10681","*****","0500000US31037","Colfax County, Nebraska"
"8882","*****","0500000US31039","Cuming County, Nebraska"
"10788","*****","0500000US31041","Custer County, Nebraska"
"20124","*****","0500000US31043","Dakota County, Nebraska"
"8685","*****","0500000US31045","Dawes County, Nebraska"
"23638","*****","0500000US31047","Dawson County, Nebraska"
"1770","143","0500000US31049","Deuel County, Nebraska"
"5682","*****","0500000US31051","Dixon County, Nebraska"
"36565","*****","0500000US31053","Dodge County, Nebraska"
"565739","*****","0500000US31055","Douglas County, Nebraska"
"1928","189","0500000US31057","Dundy County, Nebraska"
"5542","*****","0500000US31059","Fillmore County, Nebraska"
"2970","*****","0500000US31061","Franklin County, Nebraska"
"2636","78","0500000US31063","Frontier County, Nebraska"
"4712","*****","0500000US31065","Furnas County, Nebraska"
"21548","*****","0500000US31067","Gage County, Nebraska"
"1916","137","0500000US31069","Garden County, Nebraska"
"2081","99","0500000US31071","Garfield County, Nebraska"
"2001","*****","0500000US31073","Gosper County, Nebraska"
"691","69","0500000US31075","Grant County, Nebraska"
"2361","*****","0500000US31077","Greeley County, Nebraska"
"61338","*****","0500000US31079","Hall County, Nebraska"
"9219","*****","0500000US31081","Hamilton County, Nebraska"
"3380","*****","0500000US31083","Harlan County, Nebraska"
"889","78","0500000US31085","Hayes County, Nebraska"
"2788","*****","0500000US31087","Hitchcock County, Nebraska"
"10123","*****","0500000US31089","Holt County, Nebraska"
"741","96","0500000US31091","Hooker County, Nebraska"
"6428","*****","0500000US31093","Howard County, Nebraska"
"7102","*****","0500000US31095","Jefferson County, Nebraska"
"5118","*****","0500000US31097","Johnson County, Nebraska"
"6588","*****","0500000US31099","Kearney County, Nebraska"
"8048","*****","0500000US31101","Keith County, Nebraska"
"875","143","0500000US31103","Keya Paha County, Nebraska"
"3576","*****","0500000US31105","Kimball County, Nebraska"
"8400","*****","0500000US31107","Knox County, Nebraska"
"315976","*****","0500000US31109","Lancaster County, Nebraska"
"35042","*****","0500000US31111","Lincoln County, Nebraska"
"896","105","0500000US31113","Logan County, Nebraska"
"690","87","0500000US31115","Loup County, Nebraska"
"420","78","0500000US31117","McPherson County, Nebraska"
"35023","*****","0500000US31119","Madison County, Nebraska"
"7826","*****","0500000US31121","Merrick County, Nebraska"
"4711","*****","0500000US31123","Morrill County, Nebraska"
"3525","*****","0500000US31125","Nance County, Nebraska"
"6978","*****","0500000US31127","Nemaha County, Nebraska"
"4204","*****","0500000US31129","Nuckolls County, Nebraska"
"15965","*****","0500000US31131","Otoe County, Nebraska"
"2640","*****","0500000US31133","Pawnee County, Nebraska"
"2889","*****","0500000US31135","Perkins County, Nebraska"
"9050","*****","0500000US31137","Phelps County, Nebraska"
"7132","*****","0500000US31139","Pierce County, Nebraska"
"33250","*****","0500000US31141","Platte County, Nebraska"
"5208","*****","0500000US31143","Polk County, Nebraska"
"10725","*****","0500000US31145","Red Willow County, Nebraska"
"7913","*****","0500000US31147","Richardson County, Nebraska"
"1430","127","0500000US31149","Rock County, Nebraska"
"14221","*****","0500000US31151","Saline County, Nebraska"
"183956","*****","0500000US31153","Sarpy County, Nebraska"
"21356","*****","0500000US31155","Saunders County, Nebraska"
"35884","*****","0500000US31157","Scotts Bluff County, Nebraska"
"17217","*****","0500000US31159","Seward County, Nebraska"
"5215","*****","0500000US31161","Sheridan County, Nebraska"
"3015","*****","0500000US31163","Sherman County, Nebraska"
"1298","83","0500000US31165","Sioux County, Nebraska"
"5946","*****","0500000US31167","Stanton County, Nebraska"
"5000","*****","0500000US31169","Thayer County, Nebraska"
"586","77","0500000US31171","Thomas County, Nebraska"
"7218","*****","0500000US31173","Thurston County, Nebraska"
"4100","87","0500000US31175","Valley County, Nebraska"
"20546","*****","0500000US31177","Washington County, Nebraska"
"9388","*****","0500000US31179","Wayne County, Nebraska"
"3497","*****","0500000US31181","Webster County, Nebraska"
"689","99","0500000US31183","Wheeler County, Nebraska"
"13671","*****","0500000US31185","York County, Nebraska"
"24606","*****","0500000US32001","Churchill County, Nevada"
"2228866","*****","0500000US32003","Clark County, Nevada"
"48486","*****","0500000US32005","Douglas County, Nevada"
"52537","*****","0500000US32007","Elko County, Nevada"
"1030","246","0500000US32009","Esmeralda County, Nevada"
"1839","246","0500000US32011","Eureka County, Nevada"
"16834","*****","0500000US32013","Humboldt County, Nevada"
"5565","*****","0500000US32015","Lander County, Nevada"
"5177","*****","0500000US32017","Lincoln County, Nevada"
"55667","*****","0500000US32019","Lyon County, Nevada"
"4487","*****","0500000US32021","Mineral County, Nevada"
"45514","*****","0500000US32023","Nye County, Nevada"
"6591","*****","0500000US32027","Pershing County, Nevada"
"4086","*****","0500000US32029","Storey County, Nevada"
"464182","*****","0500000US32031","Washoe County, Nevada"
"9570","*****","0500000US32033","White Pine County, Nevada"
"55244","*****","0500000US32510","Carson City, Nevada"
"61174","*****","0500000US33001","Belknap County, New Hampshire"
"48461","*****","0500000US33003","Carroll County, New Hampshire"
"76040","*****","0500000US33005","Cheshire County, New Hampshire"
"31486","*****","0500000US33007","Coos County, New Hampshire"
"90331","*****","0500000US33009","Grafton County, New Hampshire"
"415305","*****","0500000US33011","Hillsborough County, New Hampshire"
"150902","*****","0500000US33013","Merrimack County, New Hampshire"
"308211","*****","0500000US33015","Rockingham County, New Hampshire"
"130161","*****","0500000US33017","Strafford County, New Hampshire"
"43173","*****","0500000US33019","Sullivan County, New Hampshire"
"264650","*****","0500000US34001","Atlantic County, New Jersey"
"931275","*****","0500000US34003","Bergen County, New Jersey"
"446301","*****","0500000US34005","Burlington County, New Jersey"
"506721","*****","0500000US34007","Camden County, New Jersey"
"92701","*****","0500000US34009","Cape May County, New Jersey"
"150085","*****","0500000US34011","Cumberland County, New Jersey"
"798698","*****","0500000US34013","Essex County, New Jersey"
"291745","*****","0500000US34015","Gloucester County, New Jersey"
"671923","*****","0500000US34017","Hudson County, New Jersey"
"125063","*****","0500000US34019","Hunterdon County, New Jersey"
"368085","*****","0500000US34021","Mercer County, New Jersey"
"825015","*****","0500000US34023","Middlesex County, New Jersey"
"620821","*****","0500000US34025","Monmouth County, New Jersey"
"492715","*****","0500000US34027","Morris County, New Jersey"
"602018","*****","0500000US34029","Ocean County, New Jersey"
"502763","*****","0500000US34031","Passaic County, New Jersey"
"62754","*****","0500000US34033","Salem County, New Jersey"
"330151","*****","0500000US34035","Somerset County, New Jersey"
"140996","*****","0500000US34037","Sussex County, New Jersey"
"555208","*****","0500000US34039","Union County, New Jersey"
"105730","*****","0500000US34041","Warren County, New Jersey"
"679037","*****","0500000US35001","Bernalillo County, New Mexico"
"3547","*****","0500000US35003","Catron County, New Mexico"
"64912","*****","0500000US35005","Chaves County, New Mexico"
"26763","*****","0500000US35006","Cibola County, New Mexico"
"12106","*****","0500000US35007","Colfax County, New Mexico"
"49502","*****","0500000US35009","Curry County, New Mexico"
"1995","118","0500000US35011","De Baca County, New Mexico"
"217696","*****","0500000US35013","Doña Ana County, New Mexico"
"57865","*****","0500000US35015","Eddy County, New Mexico"
"27391","*****","0500000US35017","Grant County, New Mexico"
"4336","*****","0500000US35019","Guadalupe County, New Mexico"
"432","118","0500000US35021","Harding County, New Mexico"
"4234","*****","0500000US35023","Hidalgo County, New Mexico"
"70359","*****","0500000US35025","Lea County, New Mexico"
"19640","*****","0500000US35027","Lincoln County, New Mexico"
"18976","*****","0500000US35028","Los Alamos County, New Mexico"
"24022","*****","0500000US35029","Luna County, New Mexico"
"71956","*****","0500000US35031","McKinley County, New Mexico"
"4500","*****","0500000US35033","Mora County, New Mexico"
"66804","*****","0500000US35035","Otero County, New Mexico"
"8265","*****","0500000US35037","Quay County, New Mexico"
"38962","*****","0500000US35039","Rio Arriba County, New Mexico"
"18723","*****","0500000US35041","Roosevelt County, New Mexico"
"144954","*****","0500000US35043","Sandoval County, New Mexico"
"125608","*****","0500000US35045","San Juan County, New Mexico"
"27546","*****","0500000US35047","San Miguel County, New Mexico"
"150319","*****","0500000US35049","Santa Fe County, New Mexico"
"10988","*****","0500000US35051","Sierra County, New Mexico"
"16723","*****","0500000US35053","Socorro County, New Mexico"
"32759","*****","0500000US35055","Taos County, New Mexico"
"15477","*****","0500000US35057","Torrance County, New Mexico"
"4106","*****","0500000US35059","Union County, New Mexico"
"76518","*****","0500000US35061","Valencia County, New Mexico"
"306165","*****","0500000US36001","Albany County, New York"
"46304","*****","0500000US36003","Allegany County, New York"
"1427056","*****","0500000US36005","Bronx County, New York"
"192042","*****","0500000US36007","Broome County, New York"
"76750","*****","0500000US36009","Cattaraugus County, New York"
"76958","*****","0500000US36011","Cayuga County, New York"
"127584","*****","0500000US36013","Chautauqua County, New York"
"84115","*****","0500000US36015","Chemung County, New York"
"47527","*****","0500000US36017","Chenango County, New York"
"80320","*****","0500000US36019","Clinton County, New York"
"60016","*****","0500000US36021","Columbia County, New York"
"47618","*****","0500000US36023","Cortland County, New York"
"44676","*****","0500000US36025","Delaware County, New York"
"293524","*****","0500000US36027","Dutchess County, New York"
"918873","*****","0500000US36029","Erie County, New York"
"37281","*****","0500000US36031","Essex County, New York"
"50389","*****","0500000US36033","Franklin County, New York"
"53452","*****","0500000US36035","Fulton County, New York"
"57554","*****","0500000US36037","Genesee County, New York"
"47335","*****","0500000US36039","Greene County, New York"
"4454","*****","0500000US36041","Hamilton County, New York"
"61738","*****","0500000US36043","Herkimer County, New York"
"111454","*****","0500000US36045","Jefferson County, New York"
"2576771","*****","0500000US36047","Kings County, New York"
"26456","*****","0500000US36049","Lewis County, New York"
"63218","*****","0500000US36051","Livingston County, New York"
"70990","*****","0500000US36053","Madison County, New York"
"743084","*****","0500000US36055","Monroe County, New York"
"49294","*****","0500000US36057","Montgomery County, New York"
"1355683","290","0500000US36059","Nassau County, New York"
"1629153","*****","0500000US36061","New York County, New York"
"210145","*****","0500000US36063","Niagara County, New York"
"229074","*****","0500000US36065","Oneida County, New York"
"461591","*****","0500000US36067","Onondaga County, New York"
"109774","54","0500000US36069","Ontario County, New York"
"382077","*****","0500000US36071","Orange County, New York"
"40624","*****","0500000US36073","Orleans County, New York"
"117630","*****","0500000US36075","Oswego County, New York"
"59593","*****","0500000US36077","Otsego County, New York"
"98714","*****","0500000US36079","Putnam County, New York"
"2270976","233","0500000US36081","Queens County, New York"
"159013","*****","0500000US36083","Rensselaer County, New York"
"475596","*****","0500000US36085","Richmond County, New York"
"325213","*****","0500000US36087","Rockland County, New York"
"108352","*****","0500000US36089","St. Lawrence County, New York"
"229313","*****","0500000US36091","Saratoga County, New York"
"155086","*****","0500000US36093","Schenectady County, New York"
"31189","*****","0500000US36095","Schoharie County, New York"
"17845","*****","0500000US36097","Schuyler County, New York"
"34295","*****","0500000US36099","Seneca County, New York"
"95843","*****","0500000US36101","Steuben County, New York"
"1481364","176","0500000US36103","Suffolk County, New York"
"75329","*****","0500000US36105","Sullivan County, New York"
"48431","*****","0500000US36107","Tioga County, New York"
"102237","*****","0500000US36109","Tompkins County, New York"
"178371","*****","0500000US36111","Ulster County, New York"
"64187","*****","0500000US36113","Warren County, New York"
"61304","*****","0500000US36115","Washington County, New York"
"90103","*****","0500000US36117","Wayne County, New York"
"968738","*****","0500000US36119","Westchester County, New York"
"40027","*****","0500000US36121","Wyoming County, New York"
"24981","54","0500000US36123","Yates County, New York"
"166144","*****","0500000US37001","Alamance County, North Carolina"
"37271","*****","0500000US37003","Alexander County, North Carolina"
"11085","*****","0500000US37005","Alleghany County, North Carolina"
"24430","*****","0500000US37007","Anson County, North Carolina"
"27009","48","0500000US37009","Ashe County, North Carolina"
"17510","*****","0500000US37011","Avery County, North Carolina"
"47160","*****","0500000US37013","Beaufort County, North Carolina"
"19081","*****","0500000US37015","Bertie County, North Carolina"
"33209","*****","0500000US37017","Bladen County, North Carolina"
"137303","*****","0500000US37019","Brunswick County, North Carolina"
"259576","*****","0500000US37021","Buncombe County, North Carolina"
"90148","*****","0500000US37023","Burke County, North Carolina"
"211605","*****","0500000US37025","Cabarrus County, North Carolina"
"82056","*****","0500000US37027","Caldwell County, North Carolina"
"10654","*****","0500000US37029","Camden County, North Carolina"
"69301","*****","0500000US37031","Carteret County, North Carolina"
"22619","*****","0500000US37033","Caswell County, North Carolina"
"158507","*****","0500000US37035","Catawba County, North Carolina"
"72853","*****","0500000US37037","Chatham County, North Carolina"
"28413","*****","0500000US37039","Cherokee County, North Carolina"
"13995","*****","0500000US37041","Chowan County, North Carolina"
"11150","*****","0500000US37043","Clay County, North Carolina"
"97765","*****","0500000US37045","Cleveland County, North Carolina"
"55659","*****","0500000US37047","Columbus County, North Carolina"
"102290","*****","0500000US37049","Craven County, North Carolina"
"334562","*****","0500000US37051","Cumberland County, North Carolina"
"27210","*****","0500000US37053","Currituck County, North Carolina"
"36698","*****","0500000US37055","Dare County, North Carolina"
"166837","*****","0500000US37057","Davidson County, North Carolina"
"42543","*****","0500000US37059","Davie County, North Carolina"
"58965","*****","0500000US37061","Duplin County, North Carolina"
"317665","*****","0500000US37063","Durham County, North Carolina"
"52069","*****","0500000US37065","Edgecombe County, North Carolina"
"378499","*****","0500000US37067","Forsyth County, North Carolina"
"68027","*****","0500000US37069","Franklin County, North Carolina"
"222119","*****","0500000US37071","Gaston County, North Carolina"
"11519","*****","0500000US37073","Gates County, North Carolina"
"8501","*****","0500000US37075","Graham County, North Carolina"
"59823","*****","0500000US37077","Granville County, North Carolina"
"20987","*****","0500000US37079","Greene County, North Carolina"
"532956","*****","0500000US37081","Guilford County, North Carolina"
"50678","*****","0500000US37083","Halifax County, North Carolina"
"134328","48","0500000US37085","Harnett County, North Carolina"
"61862","*****","0500000US37087","Haywood County, North Carolina"
"116298","*****","0500000US37089","Henderson County, North Carolina"
"23752","*****","0500000US37091","Hertford County, North Carolina"
"54590","*****","0500000US37093","Hoke County, North Carolina"
"5089","*****","0500000US37095","Hyde County, North Carolina"
"178853","*****","0500000US37097","Iredell County, North Carolina"
"43435","*****","0500000US37099","Jackson County, North Carolina"
"203308","*****","0500000US37101","Johnston County, North Carolina"
"9453","*****","0500000US37103","Jones County, North Carolina"
"61083","*****","0500000US37105","Lee County, North Carolina"
"56350","*****","0500000US37107","Lenoir County, North Carolina"
"84580","*****","0500000US37109","Lincoln County, North Carolina"
"45402","*****","0500000US37111","McDowell County, North Carolina"
"35172","*****","0500000US37113","Macon County, North Carolina"
"21608","*****","0500000US37115","Madison County, North Carolina"
"22644","*****","0500000US37117","Martin County, North Carolina"
"1095170","*****","0500000US37119","Mecklenburg County, North Carolina"
"14959","*****","0500000US37121","Mitchell County, North Carolina"
"27223","*****","0500000US37123","Montgomery County, North Carolina"
"99263","*****","0500000US37125","Moore County, North Carolina"
"94287","*****","0500000US37127","Nash County, North Carolina"
"231448","*****","0500000US37129","New Hanover County, North Carolina"
"19672","*****","0500000US37131","Northampton County, North Carolina"
"198377","*****","0500000US37133","Onslow County, North Carolina"
"146354","*****","0500000US37135","Orange County, North Carolina"
"12673","*****","0500000US37137","Pamlico County, North Carolina"
"39775","*****","0500000US37139","Pasquotank County, North Carolina"
"61891","*****","0500000US37141","Pender County, North Carolina"
"13513","*****","0500000US37143","Perquimans County, North Carolina"
"39561","*****","0500000US37145","Person County, North Carolina"
"179961","*****","0500000US37147","Pitt County, North Carolina"
"20682","*****","0500000US37149","Polk County, North Carolina"
"143460","*****","0500000US37151","Randolph County, North Carolina"
"44759","*****","0500000US37153","Richmond County, North Carolina"
"131656","*****","0500000US37155","Robeson County, North Carolina"
"91051","*****","0500000US37157","Rockingham County, North Carolina"
"140978","*****","0500000US37159","Rowan County, North Carolina"
"66741","*****","0500000US37161","Rutherford County, North Carolina"
"63284","*****","0500000US37163","Sampson County, North Carolina"
"34921","*****","0500000US37165","Scotland County, North Carolina"
"62050","*****","0500000US37167","Stanly County, North Carolina"
"45688","*****","0500000US37169","Stokes County, North Carolina"
"71904","*****","0500000US37171","Surry County, North Carolina"
"14241","*****","0500000US37173","Swain County, North Carolina"
"34039","*****","0500000US37175","Transylvania County, North Carolina"
"3978","*****","0500000US37177","Tyrrell County, North Carolina"
"235767","*****","0500000US37179","Union County, North Carolina"
"44614","*****","0500000US37181","Vance County, North Carolina"
"1091662","48","0500000US37183","Wake County, North Carolina"
"19746","*****","0500000US37185","Warren County, North Carolina"
"11788","*****","0500000US37187","Washington County, North Carolina"
"55669","*****","0500000US37189","Watauga County, North Carolina"
"123785","*****","0500000US37191","Wayne County, North Carolina"
"68341","48","0500000US37193","Wilkes County, North Carolina"
"81579","*****","0500000US37195","Wilson County, North Carolina"
"37589","*****","0500000US37197","Yadkin County, North Carolina"
"17870","*****","0500000US37199","Yancey County, North Carolina"
"2271","*****","0500000US38001","Adams County, North Dakota"
"10592","*****","0500000US38003","Barnes County, North Dakota"
"6860","*****","0500000US38005","Benson County, North Dakota"
"886","115","0500000US38007","Billings County, North Dakota"
"6418","*****","0500000US38009","Bottineau County, North Dakota"
"3091","*****","0500000US38011","Bowman County, North Dakota"
"2142","*****","0500000US38013","Burke County, North Dakota"
"95509","*****","0500000US38015","Burleigh County, North Dakota"
"179937","*****","0500000US38017","Cass County, North Dakota"
"3769","*****","0500000US38019","Cavalier County, North Dakota"
"4857","*****","0500000US38021","Dickey County, North Dakota"
"2289","*****","0500000US38023","Divide County, North Dakota"
"4362","*****","0500000US38025","Dunn County, North Dakota"
"2262","*****","0500000US38027","Eddy County, North Dakota"
"3262","*****","0500000US38029","Emmons County, North Dakota"
"3231","*****","0500000US38031","Foster County, North Dakota"
"1796","128","0500000US38033","Golden Valley County, North Dakota"
"70243","*****","0500000US38035","Grand Forks County, North Dakota"
"2318","*****","0500000US38037","Grant County, North Dakota"
"2314","145","0500000US38039","Griggs County, North Dakota"
"2510","*****","0500000US38041","Hettinger County, North Dakota"
"2468","*****","0500000US38043","Kidder County, North Dakota"
"4225","129","0500000US38045","LaMoure County, North Dakota"
"1743","129","0500000US38047","Logan County, North Dakota"
"5825","*****","0500000US38049","McHenry County, North Dakota"
"2535","*****","0500000US38051","McIntosh County, North Dakota"
"13836","*****","0500000US38053","McKenzie County, North Dakota"
"9531","*****","0500000US38055","McLean County, North Dakota"
"8359","*****","0500000US38057","Mercer County, North Dakota"
"31118","*****","0500000US38059","Morton County, North Dakota"
"10348","*****","0500000US38061","Mountrail County, North Dakota"
"2864","*****","0500000US38063","Nelson County, North Dakota"
"1962","87","0500000US38065","Oliver County, North Dakota"
"6850","*****","0500000US38067","Pembina County, North Dakota"
"4061","*****","0500000US38069","Pierce County, North Dakota"
"11521","*****","0500000US38071","Ramsey County, North Dakota"
"5258","*****","0500000US38073","Ransom County, North Dakota"
"2387","*****","0500000US38075","Renville County, North Dakota"
"16245","*****","0500000US38077","Richland County, North Dakota"
"14437","*****","0500000US38079","Rolette County, North Dakota"
"3899","*****","0500000US38081","Sargent County, North Dakota"
"1289","87","0500000US38083","Sheridan County, North Dakota"
"4339","*****","0500000US38085","Sioux County, North Dakota"
"788","89","0500000US38087","Slope County, North Dakota"
"31164","*****","0500000US38089","Stark County, North Dakota"
"1817","145","0500000US38091","Steele County, North Dakota"
"20879","*****","0500000US38093","Stutsman County, North Dakota"
"2191","*****","0500000US38095","Towner County, North Dakota"
"7999","*****","0500000US38097","Traill County, North Dakota"
"10642","*****","0500000US38099","Walsh County, North Dakota"
"68962","*****","0500000US38101","Ward County, North Dakota"
"3889","*****","0500000US38103","Wells County, North Dakota"
"36044","*****","0500000US38105","Williams County, North Dakota"
"27685","*****","0500000US39001","Adams County, Ohio"
"102808","*****","0500000US39003","Allen County, Ohio"
"53533","*****","0500000US39005","Ashland County, Ohio"
"97416","*****","0500000US39007","Ashtabula County, Ohio"
"65945","*****","0500000US39009","Athens County, Ohio"
"45709","*****","0500000US39011","Auglaize County, Ohio"
"67424","*****","0500000US39013","Belmont County, Ohio"
"43508","62","0500000US39015","Brown County, Ohio"
"382129","*****","0500000US39017","Butler County, Ohio"
"27195","*****","0500000US39019","Carroll County, Ohio"
"38861","*****","0500000US39021","Champaign County, Ohio"
"134409","*****","0500000US39023","Clark County, Ohio"
"205616","62","0500000US39025","Clermont County, Ohio"
"42000","*****","0500000US39027","Clinton County, Ohio"
"102514","*****","0500000US39029","Columbiana County, Ohio"
"36558","*****","0500000US39031","Coshocton County, Ohio"
"41603","*****","0500000US39033","Crawford County, Ohio"
"1241475","*****","0500000US39035","Cuyahoga County, Ohio"
"51387","*****","0500000US39037","Darke County, Ohio"
"38024","*****","0500000US39039","Defiance County, Ohio"
"205454","*****","0500000US39041","Delaware County, Ohio"
"74419","*****","0500000US39043","Erie County, Ohio"
"156204","*****","0500000US39045","Fairfield County, Ohio"
"28609","*****","0500000US39047","Fayette County, Ohio"
"1304715","*****","0500000US39049","Franklin County, Ohio"
"42186","*****","0500000US39051","Fulton County, Ohio"
"29995","*****","0500000US39053","Gallia County, Ohio"
"93657","*****","0500000US39055","Geauga County, Ohio"
"167867","*****","0500000US39057","Greene County, Ohio"
"38996","*****","0500000US39059","Guernsey County, Ohio"
"815790","*****","0500000US39061","Hamilton County, Ohio"
"75765","*****","0500000US39063","Hancock County, Ohio"
"31393","*****","0500000US39065","Hardin County, Ohio"
"15132","*****","0500000US39067","Harrison County, Ohio"
"27068","*****","0500000US39069","Henry County, Ohio"
"43080","*****","0500000US39071","Highland County, Ohio"
"28306","*****","0500000US39073","Hocking County, Ohio"
"43954","*****","0500000US39075","Holmes County, Ohio"
"58271","*****","0500000US39077","Huron County, Ohio"
"32440","*****","0500000US39079","Jackson County, Ohio"
"65943","*****","0500000US39081","Jefferson County, Ohio"
"61776","*****","0500000US39083","Knox County, Ohio"
"229755","*****","0500000US39085","Lake County, Ohio"
"59901","*****","0500000US39087","Lawrence County, Ohio"
"175409","*****","0500000US39089","Licking County, Ohio"
"45315","*****","0500000US39091","Logan County, Ohio"
"309134","*****","0500000US39093","Lorain County, Ohio"
"430319","*****","0500000US39095","Lucas County, Ohio"
"44248","*****","0500000US39097","Madison County, Ohio"
"228452","*****","0500000US39099","Mahoning County, Ohio"
"65179","*****","0500000US39101","Marion County, Ohio"
"179116","*****","0500000US39103","Medina County, Ohio"
"22974","*****","0500000US39105","Meigs County, Ohio"
"41034","*****","0500000US39107","Mercer County, Ohio"
"106074","*****","0500000US39109","Miami County, Ohio"
"13827","*****","0500000US39111","Monroe County, Ohio"
"531988","*****","0500000US39113","Montgomery County, Ohio"
"14557","*****","0500000US39115","Morgan County, Ohio"
"35148","*****","0500000US39117","Morrow County, Ohio"
"86033","*****","0500000US39119","Muskingum County, Ohio"
"14410","*****","0500000US39121","Noble County, Ohio"
"40557","*****","0500000US39123","Ottawa County, Ohio"
"18742","*****","0500000US39125","Paulding County, Ohio"
"36076","*****","0500000US39127","Perry County, Ohio"
"58112","*****","0500000US39129","Pickaway County, Ohio"
"27914","*****","0500000US39131","Pike County, Ohio"
"162476","*****","0500000US39133","Portage County, Ohio"
"40995","*****","0500000US39135","Preble County, Ohio"
"33836","*****","0500000US39137","Putnam County, Ohio"
"121043","*****","0500000US39139","Richland County, Ohio"
"76816","*****","0500000US39141","Ross County, Ohio"
"58801","*****","0500000US39143","Sandusky County, Ohio"
"75441","*****","0500000US39145","Scioto County, Ohio"
"55251","*****","0500000US39147","Seneca County, Ohio"
"48610","*****","0500000US39149","Shelby County, Ohio"
"371516","*****","0500000US39151","Stark County, Ohio"
"540810","*****","0500000US39153","Summit County, Ohio"
"199144","*****","0500000US39155","Trumbull County, Ohio"
"92165","*****","0500000US39157","Tuscarawas County, Ohio"
"57871","*****","0500000US39159","Union County, Ohio"
"28213","*****","0500000US39161","Van Wert County, Ohio"
"13045","*****","0500000US39163","Vinton County, Ohio"
"232540","*****","0500000US39165","Warren County, Ohio"
"60217","*****","0500000US39167","Washington County, Ohio"
"116063","*****","0500000US39169","Wayne County, Ohio"
"36760","*****","0500000US39171","Williams County, Ohio"
"130662","*****","0500000US39173","Wood County, Ohio"
"21907","*****","0500000US39175","Wyandot County, Ohio"
"22171","*****","0500000US40001","Adair County, Oklahoma"
"5791","*****","0500000US40003","Alfalfa County, Oklahoma"
"13815","*****","0500000US40005","Atoka County, Oklahoma"
"5326","*****","0500000US40007","Beaver County, Oklahoma"
"21860","*****","0500000US40009","Beckham County, Oklahoma"
"9521","*****","0500000US40011","Blaine County, Oklahoma"
"47325","*****","0500000US40013","Bryan County, Oklahoma"
"29179","*****","0500000US40015","Caddo County, Oklahoma"
"144610","*****","0500000US40017","Canadian County, Oklahoma"
"48380","*****","0500000US40019","Carter County, Oklahoma"
"48871","*****","0500000US40021","Cherokee County, Oklahoma"
"14727","*****","0500000US40023","Choctaw County, Oklahoma"
"2159","*****","0500000US40025","Cimarron County, Oklahoma"
"282189","*****","0500000US40027","Cleveland County, Oklahoma"
"5577","*****","0500000US40029","Coal County, Oklahoma"
"121374","*****","0500000US40031","Comanche County, Oklahoma"
"5783","*****","0500000US40033","Cotton County, Oklahoma"
"14274","*****","0500000US40035","Craig County, Oklahoma"
"71505","*****","0500000US40037","Creek County, Oklahoma"
"28929","*****","0500000US40039","Custer County, Oklahoma"
"42741","*****","0500000US40041","Delaware County, Oklahoma"
"4885","*****","0500000US40043","Dewey County, Oklahoma"
